,Datum,Wijken en buurten,Soort misdrijf,Perioden,Geregistreerde misdrijven (aantal)
27943,2017-05-31,Oude Westen,Totaal misdrijven,2017 mei,81.0
27944,2017-11-30,Oude Westen,Totaal misdrijven,2017 november,59.0
27945,2017-10-31,Oude Westen,Totaal misdrijven,2017 oktober,88.0
27946,2017-09-30,Oude Westen,Totaal misdrijven,2017 september,83.0
27947,2018-04-30,Oude Westen,Totaal misdrijven,2018 april,81.0
27948,2018-08-31,Oude Westen,Totaal misdrijven,2018 augustus,58.0
27949,2018-12-31,Oude Westen,Totaal misdrijven,2018 december,63.0
27950,2018-02-28,Oude Westen,Totaal misdrijven,2018 februari,86.0
27951,2018-01-31,Oude Westen,Totaal misdrijven,2018 januari ,64.0
27952,2018-07-31,Oude Westen,Totaal misdrijven,2018 juli,76.0
27953,2018-06-30,Oude Westen,Totaal misdrijven,2018 juni,77.0
27954,2018-03-31,Oude Westen,Totaal misdrijven,2018 maart,70.0
27955,2018-05-31,Oude Westen,Totaal misdrijven,2018 mei,63.0
27956,2018-11-30,Oude Westen,Totaal misdrijven,2018 november,55.0
27957,2018-10-31,Oude Westen,Totaal misdrijven,2018 oktober,59.0
27958,2018-09-30,Oude Westen,Totaal misdrijven,2018 september,64.0
27959,2019-04-30,Oude Westen,Totaal misdrijven,2019 april,71.0
27960,2019-08-31,Oude Westen,Totaal misdrijven,2019 augustus,84.0
27961,2019-12-31,Oude Westen,Totaal misdrijven,2019 december,73.0
27962,2019-02-28,Oude Westen,Totaal misdrijven,2019 februari,73.0
27963,2019-01-31,Oude Westen,Totaal misdrijven,2019 januari,99.0
27964,2019-07-31,Oude Westen,Totaal misdrijven,2019 juli,90.0
27965,2019-06-30,Oude Westen,Totaal misdrijven,2019 juni,88.0
27966,2019-03-31,Oude Westen,Totaal misdrijven,2019 maart,90.0
27967,2019-05-31,Oude Westen,Totaal misdrijven,2019 mei,81.0
27968,2019-11-30,Oude Westen,Totaal misdrijven,2019 november,67.0
27969,2019-10-31,Oude Westen,Totaal misdrijven,2019 oktober,77.0
27970,2019-09-30,Oude Westen,Totaal misdrijven,2019 september,70.0
27971,2020-04-30,Oude Westen,Totaal misdrijven,2020 april,56.0
27972,2020-08-31,Oude Westen,Totaal misdrijven,2020 augustus,93.0
27973,2020-12-31,Oude Westen,Totaal misdrijven,2020 december,71.0
27974,2020-02-29,Oude Westen,Totaal misdrijven,2020 februari,80.0
27975,2020-01-31,Oude Westen,Totaal misdrijven,2020 januari,84.0
27976,2020-07-31,Oude Westen,Totaal misdrijven,2020 juli,81.0
27977,2020-06-30,Oude Westen,Totaal misdrijven,2020 juni,83.0
27978,2020-03-31,Oude Westen,Totaal misdrijven,2020 maart,58.0
27979,2020-05-31,Oude Westen,Totaal misdrijven,2020 mei,51.0
27980,2020-11-30,Oude Westen,Totaal misdrijven,2020 november,84.0
27981,2020-10-31,Oude Westen,Totaal misdrijven,2020 oktober,100.0
27982,2020-09-30,Oude Westen,Totaal misdrijven,2020 september,101.0
27983,2021-04-30,Oude Westen,Totaal misdrijven,2021 april,53.0
27984,2021-08-31,Oude Westen,Totaal misdrijven,2021 augustus,63.0
27985,2021-12-31,Oude Westen,Totaal misdrijven,2021 december,74.0
27986,2021-02-28,Oude Westen,Totaal misdrijven,2021 februari,73.0
27987,2021-01-31,Oude Westen,Totaal misdrijven,2021 januari,68.0
27988,2021-07-31,Oude Westen,Totaal misdrijven,2021 juli,71.0
27989,2021-06-30,Oude Westen,Totaal misdrijven,2021 juni,63.0
27990,2021-03-31,Oude Westen,Totaal misdrijven,2021 maart,62.0
27991,2021-05-31,Oude Westen,Totaal misdrijven,2021 mei,70.0
27992,2021-11-30,Oude Westen,Totaal misdrijven,2021 november,82.0
27993,2021-10-31,Oude Westen,Totaal misdrijven,2021 oktober,85.0
27994,2021-09-30,Oude Westen,Totaal misdrijven,2021 september,79.0
27995,2022-01-31,Oude Westen,Totaal misdrijven,2022  januari,63.0
27996,2022-04-30,Oude Westen,Totaal misdrijven,2022 april,87.0
27997,2022-02-28,Oude Westen,Totaal misdrijven,2022 februari,79.0
27998,2022-03-31,Oude Westen,Totaal misdrijven,2022 maart,87.0
27999,2022-05-31,Oude Westen,Totaal misdrijven,2022 mei,117.0
28375,2012-04-30,Cool,1.2.4 Zakkenrollerij,2012 april,43.0
28376,2012-08-31,Cool,1.2.4 Zakkenrollerij,2012 augustus,31.0
28377,2012-12-31,Cool,1.2.4 Zakkenrollerij,2012 december,27.0
28378,2012-02-29,Cool,1.2.4 Zakkenrollerij,2012 februari,31.0
28379,2012-01-31,Cool,1.2.4 Zakkenrollerij,2012 januari,42.0
28380,2012-07-31,Cool,1.2.4 Zakkenrollerij,2012 juli,47.0
28381,2012-06-30,Cool,1.2.4 Zakkenrollerij,2012 juni,30.0
28382,2012-03-31,Cool,1.2.4 Zakkenrollerij,2012 maart,44.0
28383,2012-05-31,Cool,1.2.4 Zakkenrollerij,2012 mei,38.0
28384,2012-11-30,Cool,1.2.4 Zakkenrollerij,2012 november,33.0
28385,2012-10-31,Cool,1.2.4 Zakkenrollerij,2012 oktober,27.0
28386,2012-09-30,Cool,1.2.4 Zakkenrollerij,2012 september,44.0
28387,2013-04-30,Cool,1.2.4 Zakkenrollerij,2013 april,67.0
28388,2013-08-31,Cool,1.2.4 Zakkenrollerij,2013 augustus,24.0
28389,2013-12-31,Cool,1.2.4 Zakkenrollerij,2013 december,41.0
28390,2013-02-28,Cool,1.2.4 Zakkenrollerij,2013 februari,39.0
28391,2013-01-31,Cool,1.2.4 Zakkenrollerij,2013 januari,48.0
28392,2013-07-31,Cool,1.2.4 Zakkenrollerij,2013 juli,51.0
28393,2013-06-30,Cool,1.2.4 Zakkenrollerij,2013 juni,49.0
28394,2013-03-31,Cool,1.2.4 Zakkenrollerij,2013 maart,51.0
28395,2013-05-31,Cool,1.2.4 Zakkenrollerij,2013 mei,40.0
28396,2013-11-30,Cool,1.2.4 Zakkenrollerij,2013 november,43.0
28397,2013-10-31,Cool,1.2.4 Zakkenrollerij,2013 oktober,42.0
28398,2013-09-30,Cool,1.2.4 Zakkenrollerij,2013 september,34.0
28399,2014-02-28,Cool,1.2.4 Zakkenrollerij,2014  februari,40.0
28400,2014-04-30,Cool,1.2.4 Zakkenrollerij,2014 april,27.0
28401,2014-08-31,Cool,1.2.4 Zakkenrollerij,2014 augustus,25.0
28402,2014-12-31,Cool,1.2.4 Zakkenrollerij,2014 december,41.0
28403,2014-01-31,Cool,1.2.4 Zakkenrollerij,2014 januari,38.0
28404,2014-07-31,Cool,1.2.4 Zakkenrollerij,2014 juli,66.0
28405,2014-06-30,Cool,1.2.4 Zakkenrollerij,2014 juni,36.0
28406,2014-03-31,Cool,1.2.4 Zakkenrollerij,2014 maart,43.0
28407,2014-05-31,Cool,1.2.4 Zakkenrollerij,2014 mei,31.0
28408,2014-11-30,Cool,1.2.4 Zakkenrollerij,2014 november,41.0
28409,2014-10-31,Cool,1.2.4 Zakkenrollerij,2014 oktober,47.0
28410,2014-09-30,Cool,1.2.4 Zakkenrollerij,2014 september ,43.0
28411,2015-02-28,Cool,1.2.4 Zakkenrollerij,2015  februari,77.0
28412,2015-04-30,Cool,1.2.4 Zakkenrollerij,2015 april,32.0
28413,2015-08-31,Cool,1.2.4 Zakkenrollerij,2015 augustus,34.0
28414,2015-12-31,Cool,1.2.4 Zakkenrollerij,2015 december,26.0
28415,2015-01-31,Cool,1.2.4 Zakkenrollerij,2015 januari,62.0
28416,2015-07-31,Cool,1.2.4 Zakkenrollerij,2015 juli,27.0
28417,2015-06-30,Cool,1.2.4 Zakkenrollerij,2015 juni,24.0
28418,2015-03-31,Cool,1.2.4 Zakkenrollerij,2015 maart,41.0
28419,2015-05-31,Cool,1.2.4 Zakkenrollerij,2015 mei,44.0
28420,2015-11-30,Cool,1.2.4 Zakkenrollerij,2015 november,22.0
28421,2015-10-31,Cool,1.2.4 Zakkenrollerij,2015 oktober,34.0
28422,2015-09-30,Cool,1.2.4 Zakkenrollerij,2015 september,41.0
28423,2016-02-29,Cool,1.2.4 Zakkenrollerij,2016  februari,44.0
28424,2016-04-30,Cool,1.2.4 Zakkenrollerij,2016 april,24.0
28425,2016-08-31,Cool,1.2.4 Zakkenrollerij,2016 augustus,23.0
28426,2016-12-31,Cool,1.2.4 Zakkenrollerij,2016 december,34.0
28427,2016-01-31,Cool,1.2.4 Zakkenrollerij,2016 januari,26.0
28428,2016-07-31,Cool,1.2.4 Zakkenrollerij,2016 juli,19.0
28429,2016-06-30,Cool,1.2.4 Zakkenrollerij,2016 juni,21.0
28430,2016-03-31,Cool,1.2.4 Zakkenrollerij,2016 maart,39.0
28431,2016-05-31,Cool,1.2.4 Zakkenrollerij,2016 mei,28.0
28432,2016-11-30,Cool,1.2.4 Zakkenrollerij,2016 november,32.0
28433,2016-10-31,Cool,1.2.4 Zakkenrollerij,2016 oktober,30.0
28434,2016-09-30,Cool,1.2.4 Zakkenrollerij,2016 september,20.0
28435,2017-04-30,Cool,1.2.4 Zakkenrollerij,2017 april,20.0
28436,2017-08-31,Cool,1.2.4 Zakkenrollerij,2017 augustus,22.0
28437,2017-12-31,Cool,1.2.4 Zakkenrollerij,2017 december,23.0
28438,2017-02-28,Cool,1.2.4 Zakkenrollerij,2017 februari,33.0
28439,2017-01-31,Cool,1.2.4 Zakkenrollerij,2017 januari,35.0
28440,2017-07-31,Cool,1.2.4 Zakkenrollerij,2017 juli,16.0
28441,2017-06-30,Cool,1.2.4 Zakkenrollerij,2017 juni,28.0
28442,2017-03-31,Cool,1.2.4 Zakkenrollerij,2017 maart,37.0
28443,2017-05-31,Cool,1.2.4 Zakkenrollerij,2017 mei,28.0
28444,2017-11-30,Cool,1.2.4 Zakkenrollerij,2017 november,20.0
28445,2017-10-31,Cool,1.2.4 Zakkenrollerij,2017 oktober,23.0
28446,2017-09-30,Cool,1.2.4 Zakkenrollerij,2017 september,23.0
28447,2018-04-30,Cool,1.2.4 Zakkenrollerij,2018 april,20.0
28448,2018-08-31,Cool,1.2.4 Zakkenrollerij,2018 augustus,14.0
28449,2018-12-31,Cool,1.2.4 Zakkenrollerij,2018 december,18.0
28450,2018-02-28,Cool,1.2.4 Zakkenrollerij,2018 februari,12.0
28451,2018-01-31,Cool,1.2.4 Zakkenrollerij,2018 januari ,21.0
28452,2018-07-31,Cool,1.2.4 Zakkenrollerij,2018 juli,19.0
28453,2018-06-30,Cool,1.2.4 Zakkenrollerij,2018 juni,20.0
28454,2018-03-31,Cool,1.2.4 Zakkenrollerij,2018 maart,17.0
28455,2018-05-31,Cool,1.2.4 Zakkenrollerij,2018 mei,18.0
28456,2018-11-30,Cool,1.2.4 Zakkenrollerij,2018 november,20.0
28457,2018-10-31,Cool,1.2.4 Zakkenrollerij,2018 oktober,18.0
28458,2018-09-30,Cool,1.2.4 Zakkenrollerij,2018 september,17.0
28459,2019-04-30,Cool,1.2.4 Zakkenrollerij,2019 april,9.0
28460,2019-08-31,Cool,1.2.4 Zakkenrollerij,2019 augustus,17.0
28461,2019-12-31,Cool,1.2.4 Zakkenrollerij,2019 december,11.0
28462,2019-02-28,Cool,1.2.4 Zakkenrollerij,2019 februari,9.0
28463,2019-01-31,Cool,1.2.4 Zakkenrollerij,2019 januari,10.0
28464,2019-07-31,Cool,1.2.4 Zakkenrollerij,2019 juli,13.0
28465,2019-06-30,Cool,1.2.4 Zakkenrollerij,2019 juni,11.0
28466,2019-03-31,Cool,1.2.4 Zakkenrollerij,2019 maart,19.0
28467,2019-05-31,Cool,1.2.4 Zakkenrollerij,2019 mei,10.0
28468,2019-11-30,Cool,1.2.4 Zakkenrollerij,2019 november,13.0
28469,2019-10-31,Cool,1.2.4 Zakkenrollerij,2019 oktober,19.0
28470,2019-09-30,Cool,1.2.4 Zakkenrollerij,2019 september,11.0
28471,2020-04-30,Cool,1.2.4 Zakkenrollerij,2020 april,1.0
28472,2020-08-31,Cool,1.2.4 Zakkenrollerij,2020 augustus,5.0
28473,2020-12-31,Cool,1.2.4 Zakkenrollerij,2020 december,5.0
28474,2020-02-29,Cool,1.2.4 Zakkenrollerij,2020 februari,9.0
28475,2020-01-31,Cool,1.2.4 Zakkenrollerij,2020 januari,9.0
28476,2020-07-31,Cool,1.2.4 Zakkenrollerij,2020 juli,2.0
28477,2020-06-30,Cool,1.2.4 Zakkenrollerij,2020 juni,5.0
28478,2020-03-31,Cool,1.2.4 Zakkenrollerij,2020 maart,11.0
28479,2020-05-31,Cool,1.2.4 Zakkenrollerij,2020 mei,4.0
28480,2020-11-30,Cool,1.2.4 Zakkenrollerij,2020 november,4.0
28481,2020-10-31,Cool,1.2.4 Zakkenrollerij,2020 oktober,5.0
28482,2020-09-30,Cool,1.2.4 Zakkenrollerij,2020 september,11.0
28483,2021-04-30,Cool,1.2.4 Zakkenrollerij,2021 april,4.0
28484,2021-08-31,Cool,1.2.4 Zakkenrollerij,2021 augustus,8.0
28485,2021-12-31,Cool,1.2.4 Zakkenrollerij,2021 december,5.0
28486,2021-02-28,Cool,1.2.4 Zakkenrollerij,2021 februari,2.0
28487,2021-01-31,Cool,1.2.4 Zakkenrollerij,2021 januari,2.0
28488,2021-07-31,Cool,1.2.4 Zakkenrollerij,2021 juli,11.0
28489,2021-06-30,Cool,1.2.4 Zakkenrollerij,2021 juni,4.0
28490,2021-03-31,Cool,1.2.4 Zakkenrollerij,2021 maart,1.0
28491,2021-05-31,Cool,1.2.4 Zakkenrollerij,2021 mei,1.0
28492,2021-11-30,Cool,1.2.4 Zakkenrollerij,2021 november,10.0
28493,2021-10-31,Cool,1.2.4 Zakkenrollerij,2021 oktober,12.0
28494,2021-09-30,Cool,1.2.4 Zakkenrollerij,2021 september,9.0
28495,2022-01-31,Cool,1.2.4 Zakkenrollerij,2022  januari,2.0
28496,2022-04-30,Cool,1.2.4 Zakkenrollerij,2022 april,11.0
28497,2022-02-28,Cool,1.2.4 Zakkenrollerij,2022 februari,3.0
28498,2022-03-31,Cool,1.2.4 Zakkenrollerij,2022 maart,16.0
28499,2022-05-31,Cool,1.2.4 Zakkenrollerij,2022 mei,17.0
28500,2012-04-30,Cool,1.4.5 Mishandeling,2012 april,16.0
28501,2012-08-31,Cool,1.4.5 Mishandeling,2012 augustus,24.0
28502,2012-12-31,Cool,1.4.5 Mishandeling,2012 december,17.0
28503,2012-02-29,Cool,1.4.5 Mishandeling,2012 februari,19.0
28504,2012-01-31,Cool,1.4.5 Mishandeling,2012 januari,26.0
28505,2012-07-31,Cool,1.4.5 Mishandeling,2012 juli,27.0
28506,2012-06-30,Cool,1.4.5 Mishandeling,2012 juni,32.0
28507,2012-03-31,Cool,1.4.5 Mishandeling,2012 maart,27.0
28508,2012-05-31,Cool,1.4.5 Mishandeling,2012 mei,23.0
28509,2012-11-30,Cool,1.4.5 Mishandeling,2012 november,19.0
28510,2012-10-31,Cool,1.4.5 Mishandeling,2012 oktober,24.0
28511,2012-09-30,Cool,1.4.5 Mishandeling,2012 september,22.0
28512,2013-04-30,Cool,1.4.5 Mishandeling,2013 april,32.0
28513,2013-08-31,Cool,1.4.5 Mishandeling,2013 augustus,16.0
28514,2013-12-31,Cool,1.4.5 Mishandeling,2013 december,21.0
28515,2013-02-28,Cool,1.4.5 Mishandeling,2013 februari,11.0
28516,2013-01-31,Cool,1.4.5 Mishandeling,2013 januari,23.0
28517,2013-07-31,Cool,1.4.5 Mishandeling,2013 juli,16.0
28518,2013-06-30,Cool,1.4.5 Mishandeling,2013 juni,19.0
28519,2013-03-31,Cool,1.4.5 Mishandeling,2013 maart,25.0
28520,2013-05-31,Cool,1.4.5 Mishandeling,2013 mei,21.0
28521,2013-11-30,Cool,1.4.5 Mishandeling,2013 november,25.0
28522,2013-10-31,Cool,1.4.5 Mishandeling,2013 oktober,23.0
28523,2013-09-30,Cool,1.4.5 Mishandeling,2013 september,23.0
28524,2014-02-28,Cool,1.4.5 Mishandeling,2014  februari,18.0
28525,2014-04-30,Cool,1.4.5 Mishandeling,2014 april,20.0
28526,2014-08-31,Cool,1.4.5 Mishandeling,2014 augustus,20.0
28527,2014-12-31,Cool,1.4.5 Mishandeling,2014 december,14.0
28528,2014-01-31,Cool,1.4.5 Mishandeling,2014 januari,21.0
28529,2014-07-31,Cool,1.4.5 Mishandeling,2014 juli,19.0
28530,2014-06-30,Cool,1.4.5 Mishandeling,2014 juni,19.0
28531,2014-03-31,Cool,1.4.5 Mishandeling,2014 maart,24.0
28532,2014-05-31,Cool,1.4.5 Mishandeling,2014 mei,21.0
28533,2014-11-30,Cool,1.4.5 Mishandeling,2014 november,23.0
28534,2014-10-31,Cool,1.4.5 Mishandeling,2014 oktober,18.0
28535,2014-09-30,Cool,1.4.5 Mishandeling,2014 september ,14.0
28536,2015-02-28,Cool,1.4.5 Mishandeling,2015  februari,21.0
28537,2015-04-30,Cool,1.4.5 Mishandeling,2015 april,18.0
28538,2015-08-31,Cool,1.4.5 Mishandeling,2015 augustus,25.0
28539,2015-12-31,Cool,1.4.5 Mishandeling,2015 december,22.0
28540,2015-01-31,Cool,1.4.5 Mishandeling,2015 januari,20.0
28541,2015-07-31,Cool,1.4.5 Mishandeling,2015 juli,16.0
28542,2015-06-30,Cool,1.4.5 Mishandeling,2015 juni,12.0
28543,2015-03-31,Cool,1.4.5 Mishandeling,2015 maart,20.0
28544,2015-05-31,Cool,1.4.5 Mishandeling,2015 mei,11.0
28545,2015-11-30,Cool,1.4.5 Mishandeling,2015 november,18.0
28546,2015-10-31,Cool,1.4.5 Mishandeling,2015 oktober,16.0
28547,2015-09-30,Cool,1.4.5 Mishandeling,2015 september,15.0
28548,2016-02-29,Cool,1.4.5 Mishandeling,2016  februari,19.0
28549,2016-04-30,Cool,1.4.5 Mishandeling,2016 april,16.0
28550,2016-08-31,Cool,1.4.5 Mishandeling,2016 augustus,24.0
28551,2016-12-31,Cool,1.4.5 Mishandeling,2016 december,19.0
28552,2016-01-31,Cool,1.4.5 Mishandeling,2016 januari,22.0
28553,2016-07-31,Cool,1.4.5 Mishandeling,2016 juli,30.0
28554,2016-06-30,Cool,1.4.5 Mishandeling,2016 juni,19.0
28555,2016-03-31,Cool,1.4.5 Mishandeling,2016 maart,23.0
28556,2016-05-31,Cool,1.4.5 Mishandeling,2016 mei,12.0
28557,2016-11-30,Cool,1.4.5 Mishandeling,2016 november,17.0
28558,2016-10-31,Cool,1.4.5 Mishandeling,2016 oktober,21.0
28559,2016-09-30,Cool,1.4.5 Mishandeling,2016 september,21.0
28560,2017-04-30,Cool,1.4.5 Mishandeling,2017 april,19.0
28561,2017-08-31,Cool,1.4.5 Mishandeling,2017 augustus,22.0
28562,2017-12-31,Cool,1.4.5 Mishandeling,2017 december,18.0
28563,2017-02-28,Cool,1.4.5 Mishandeling,2017 februari,16.0
28564,2017-01-31,Cool,1.4.5 Mishandeling,2017 januari,23.0
28565,2017-07-31,Cool,1.4.5 Mishandeling,2017 juli,18.0
28566,2017-06-30,Cool,1.4.5 Mishandeling,2017 juni,14.0
28567,2017-03-31,Cool,1.4.5 Mishandeling,2017 maart,16.0
28568,2017-05-31,Cool,1.4.5 Mishandeling,2017 mei,20.0
28569,2017-11-30,Cool,1.4.5 Mishandeling,2017 november,22.0
28570,2017-10-31,Cool,1.4.5 Mishandeling,2017 oktober,22.0
28571,2017-09-30,Cool,1.4.5 Mishandeling,2017 september,12.0
28572,2018-04-30,Cool,1.4.5 Mishandeling,2018 april,14.0
28573,2018-08-31,Cool,1.4.5 Mishandeling,2018 augustus,20.0
28574,2018-12-31,Cool,1.4.5 Mishandeling,2018 december,19.0
28575,2018-02-28,Cool,1.4.5 Mishandeling,2018 februari,10.0
28576,2018-01-31,Cool,1.4.5 Mishandeling,2018 januari ,32.0
28577,2018-07-31,Cool,1.4.5 Mishandeling,2018 juli,20.0
28578,2018-06-30,Cool,1.4.5 Mishandeling,2018 juni,11.0
28579,2018-03-31,Cool,1.4.5 Mishandeling,2018 maart,21.0
28580,2018-05-31,Cool,1.4.5 Mishandeling,2018 mei,19.0
28581,2018-11-30,Cool,1.4.5 Mishandeling,2018 november,18.0
28582,2018-10-31,Cool,1.4.5 Mishandeling,2018 oktober,14.0
28583,2018-09-30,Cool,1.4.5 Mishandeling,2018 september,18.0
28584,2019-04-30,Cool,1.4.5 Mishandeling,2019 april,13.0
28585,2019-08-31,Cool,1.4.5 Mishandeling,2019 augustus,9.0
28586,2019-12-31,Cool,1.4.5 Mishandeling,2019 december,19.0
28587,2019-02-28,Cool,1.4.5 Mishandeling,2019 februari,19.0
28588,2019-01-31,Cool,1.4.5 Mishandeling,2019 januari,11.0
28589,2019-07-31,Cool,1.4.5 Mishandeling,2019 juli,26.0
28590,2019-06-30,Cool,1.4.5 Mishandeling,2019 juni,13.0
28591,2019-03-31,Cool,1.4.5 Mishandeling,2019 maart,14.0
28592,2019-05-31,Cool,1.4.5 Mishandeling,2019 mei,25.0
28593,2019-11-30,Cool,1.4.5 Mishandeling,2019 november,19.0
28594,2019-10-31,Cool,1.4.5 Mishandeling,2019 oktober,25.0
28595,2019-09-30,Cool,1.4.5 Mishandeling,2019 september,8.0
28596,2020-04-30,Cool,1.4.5 Mishandeling,2020 april,5.0
28597,2020-08-31,Cool,1.4.5 Mishandeling,2020 augustus,10.0
28598,2020-12-31,Cool,1.4.5 Mishandeling,2020 december,7.0
28599,2020-02-29,Cool,1.4.5 Mishandeling,2020 februari,17.0
28600,2020-01-31,Cool,1.4.5 Mishandeling,2020 januari,20.0
28601,2020-07-31,Cool,1.4.5 Mishandeling,2020 juli,11.0
28602,2020-06-30,Cool,1.4.5 Mishandeling,2020 juni,19.0
28603,2020-03-31,Cool,1.4.5 Mishandeling,2020 maart,17.0
28604,2020-05-31,Cool,1.4.5 Mishandeling,2020 mei,8.0
28605,2020-11-30,Cool,1.4.5 Mishandeling,2020 november,7.0
28606,2020-10-31,Cool,1.4.5 Mishandeling,2020 oktober,10.0
28607,2020-09-30,Cool,1.4.5 Mishandeling,2020 september,10.0
28608,2021-04-30,Cool,1.4.5 Mishandeling,2021 april,7.0
28609,2021-08-31,Cool,1.4.5 Mishandeling,2021 augustus,6.0
28610,2021-12-31,Cool,1.4.5 Mishandeling,2021 december,1.0
28611,2021-02-28,Cool,1.4.5 Mishandeling,2021 februari,7.0
28612,2021-01-31,Cool,1.4.5 Mishandeling,2021 januari,3.0
28613,2021-07-31,Cool,1.4.5 Mishandeling,2021 juli,17.0
28614,2021-06-30,Cool,1.4.5 Mishandeling,2021 juni,9.0
28615,2021-03-31,Cool,1.4.5 Mishandeling,2021 maart,5.0
28616,2021-05-31,Cool,1.4.5 Mishandeling,2021 mei,3.0
28617,2021-11-30,Cool,1.4.5 Mishandeling,2021 november,15.0
28618,2021-10-31,Cool,1.4.5 Mishandeling,2021 oktober,7.0
28619,2021-09-30,Cool,1.4.5 Mishandeling,2021 september,11.0
28620,2022-01-31,Cool,1.4.5 Mishandeling,2022  januari,8.0
28621,2022-04-30,Cool,1.4.5 Mishandeling,2022 april,20.0
28622,2022-02-28,Cool,1.4.5 Mishandeling,2022 februari,8.0
28623,2022-03-31,Cool,1.4.5 Mishandeling,2022 maart,31.0
28624,2022-05-31,Cool,1.4.5 Mishandeling,2022 mei,28.0
28625,2012-04-30,Cool,2.2.1 Vernieling cq. zaakbeschadiging,2012 april,8.0
28626,2012-08-31,Cool,2.2.1 Vernieling cq. zaakbeschadiging,2012 augustus,15.0
28627,2012-12-31,Cool,2.2.1 Vernieling cq. zaakbeschadiging,2012 december,11.0
28628,2012-02-29,Cool,2.2.1 Vernieling cq. zaakbeschadiging,2012 februari,16.0
28629,2012-01-31,Cool,2.2.1 Vernieling cq. zaakbeschadiging,2012 januari,12.0
28630,2012-07-31,Cool,2.2.1 Vernieling cq. zaakbeschadiging,2012 juli,28.0
28631,2012-06-30,Cool,2.2.1 Vernieling cq. zaakbeschadiging,2012 juni,14.0
28632,2012-03-31,Cool,2.2.1 Vernieling cq. zaakbeschadiging,2012 maart,9.0
28633,2012-05-31,Cool,2.2.1 Vernieling cq. zaakbeschadiging,2012 mei,21.0
28634,2012-11-30,Cool,2.2.1 Vernieling cq. zaakbeschadiging,2012 november,11.0
28635,2012-10-31,Cool,2.2.1 Vernieling cq. zaakbeschadiging,2012 oktober,10.0
28636,2012-09-30,Cool,2.2.1 Vernieling cq. zaakbeschadiging,2012 september,6.0
28637,2013-04-30,Cool,2.2.1 Vernieling cq. zaakbeschadiging,2013 april,9.0
28638,2013-08-31,Cool,2.2.1 Vernieling cq. zaakbeschadiging,2013 augustus,17.0
28639,2013-12-31,Cool,2.2.1 Vernieling cq. zaakbeschadiging,2013 december,8.0
28640,2013-02-28,Cool,2.2.1 Vernieling cq. zaakbeschadiging,2013 februari,7.0
28641,2013-01-31,Cool,2.2.1 Vernieling cq. zaakbeschadiging,2013 januari,14.0
28642,2013-07-31,Cool,2.2.1 Vernieling cq. zaakbeschadiging,2013 juli,6.0
28643,2013-06-30,Cool,2.2.1 Vernieling cq. zaakbeschadiging,2013 juni,7.0
28644,2013-03-31,Cool,2.2.1 Vernieling cq. zaakbeschadiging,2013 maart,9.0
28645,2013-05-31,Cool,2.2.1 Vernieling cq. zaakbeschadiging,2013 mei,13.0
28646,2013-11-30,Cool,2.2.1 Vernieling cq. zaakbeschadiging,2013 november,18.0
28647,2013-10-31,Cool,2.2.1 Vernieling cq. zaakbeschadiging,2013 oktober,13.0
28648,2013-09-30,Cool,2.2.1 Vernieling cq. zaakbeschadiging,2013 september,10.0
28649,2014-02-28,Cool,2.2.1 Vernieling cq. zaakbeschadiging,2014  februari,7.0
28650,2014-04-30,Cool,2.2.1 Vernieling cq. zaakbeschadiging,2014 april,5.0
28651,2014-08-31,Cool,2.2.1 Vernieling cq. zaakbeschadiging,2014 augustus,12.0
28652,2014-12-31,Cool,2.2.1 Vernieling cq. zaakbeschadiging,2014 december,20.0
28653,2014-01-31,Cool,2.2.1 Vernieling cq. zaakbeschadiging,2014 januari,24.0
28654,2014-07-31,Cool,2.2.1 Vernieling cq. zaakbeschadiging,2014 juli,16.0
28655,2014-06-30,Cool,2.2.1 Vernieling cq. zaakbeschadiging,2014 juni,6.0
28656,2014-03-31,Cool,2.2.1 Vernieling cq. zaakbeschadiging,2014 maart,9.0
28657,2014-05-31,Cool,2.2.1 Vernieling cq. zaakbeschadiging,2014 mei,11.0
28658,2014-11-30,Cool,2.2.1 Vernieling cq. zaakbeschadiging,2014 november,15.0
28659,2014-10-31,Cool,2.2.1 Vernieling cq. zaakbeschadiging,2014 oktober,14.0
28660,2014-09-30,Cool,2.2.1 Vernieling cq. zaakbeschadiging,2014 september ,6.0
28661,2015-02-28,Cool,2.2.1 Vernieling cq. zaakbeschadiging,2015  februari,13.0
28662,2015-04-30,Cool,2.2.1 Vernieling cq. zaakbeschadiging,2015 april,10.0
28663,2015-08-31,Cool,2.2.1 Vernieling cq. zaakbeschadiging,2015 augustus,6.0
28664,2015-12-31,Cool,2.2.1 Vernieling cq. zaakbeschadiging,2015 december,10.0
28665,2015-01-31,Cool,2.2.1 Vernieling cq. zaakbeschadiging,2015 januari,6.0
28666,2015-07-31,Cool,2.2.1 Vernieling cq. zaakbeschadiging,2015 juli,8.0
28667,2015-06-30,Cool,2.2.1 Vernieling cq. zaakbeschadiging,2015 juni,6.0
